id,title,year,concepts,primary_topic
W2065109455,Compromise solution by MCDM methods: A comparative analysis of VIKOR and TOPSIS,2003,'anthropology'];'artificial intelligence';'closeness';'compromise';'computer science';'ideal solution';'linear programming';'mathematical analysis';'mathematical optimization';'mathematics';'multiple-criteria decision analysis';'normalization (sociology)';'operations research';'physics';'ranking (information retrieval)';'regret';'social science';'sociology';'statistics';'thermodynamics';'vikor method';['topsis',Mathematics|Physics
W2102968146,Reliability of the PEDro Scale for Rating Quality of Randomized Controlled Trials,2003,"""cohen's kappa"";'cartography'];'clinical psychology';'confidence interval';'developmental psychology';'geography';'geometry';'inter-rater reliability';'kappa';'mathematics';'medicine';'physical therapy';'physics';'power (physics)';'psychology';'psychometrics';'quantum mechanics';'randomized controlled trial';'rating scale';'reliability (semiconductor)';'scale (ratio)';'statistics';'surgery';['intraclass correlation'",Mathematics|Physics
W2075884494,First‐Year <i>Wilkinson Microwave Anisotropy Probe</i> ( <i>WMAP</i> ) Observations: Preliminary Maps and Basic Results,2003,'anisotropy';'astronomy';'astrophysics';'baryon acoustic oscillations';'baryon';'cmb cold spot';'cold dark matter';'control engineering';'cosmic microwave background';'cosmology';'dark matter';'decoupling (probability)';'engineering';'galaxy';'mathematics'];'omega';'physics';'quantum mechanics';'redshift';'spectral density';'spectral index';'spectral line';'statistics';['reionization',Mathematics|Physics
W3144619878,"Learning With Kernels: Support Vector Machines, Regularization, Optimization, and Beyond",2003,'artificial intelligence';'computer science';'kernel method';'machine learning';'mathematical optimization';'mathematics'];'regularization (linguistics)';'relevance vector machine';['support vector machine',Mathematics
W2151130155,Automatically Parcellating the Human Cerebral Cortex,2003,'artificial intelligence';'cerebral cortex';'cortex (anatomy)';'flexibility (engineering)';'mathematics';'neuroscience';'pattern recognition (psychology)';'probabilistic logic';'programming language';'psychology';'set (abstract data type)';'statistics'];['computer science',Mathematics
W2009104157,The Ensemble Kalman Filter: theoretical formulation and practical implementation,2003,'algorithm';'artificial intelligence';'computer science';'computer vision';'data assimilation';'data mining';'data science';'economics';'extended kalman filter';'filter (signal processing)';'finance';'focus (optics)';'interpolation (computer graphics)';'kalman filter';'listing (finance)';'mathematics';'meteorology';'motion (physics)'];'nonlinear system';'operating system';'operations research';'optics';'physics';'quantum mechanics';'subroutine';['ensemble kalman filter',Mathematics|Physics
W2129766733,Diversity and multiplexing: a fundamental tradeoff in multiple-antenna channels,2003,'antenna (radio)';'antenna diversity';'channel (broadcasting)';'coding (social sciences)';'combinatorics'];'diversity gain';'electronic engineering';'engineering';'fading';'mathematics';'multiplexing';'rayleigh fading';'statistics';'telecommunications';'topology (electrical circuits)';'wireless';['computer science',Mathematics
W2121175754,The price of innovation: new estimates of drug development costs,2003,'accounting';'actuarial science';'economics';'geometry'];'mathematics';'point (geometry)';'total cost';['business',Mathematics|Sociology
W2163816695,Predicting the impacts of climate change on the distribution of species: are bioclimate envelope models useful?,2003,'archaeology';'biodiversity';'biological dispersal';'biology';'cartography';'computer science';'context (archaeology)';'demography'];'distribution (mathematics)';'ecological niche';'ecology';'envelope (radar)';'environmental niche modelling';'environmental resource management';'environmental science';'geography';'habitat';'mathematical analysis';'mathematics';'natural (archaeology)';'population';'radar';'scale (ratio)';'sociology';'species distribution';'telecommunications';['climate change',Mathematics|Environmental Science
W2098907614,Performance assessment of multiobjective optimizers: an analysis and review,2003,'approximation theory';'computer science';'epistemology';'evolutionary algorithm';'mathematical analysis';'mathematical optimization';'mathematics';'multi-objective optimization';'pareto principle';'philosophy'];'programming language';'quality (philosophy)';'set (abstract data type)';['approximation algorithm',Mathematics
W2154872931,Locality Preserving Projections,2003,'ambient space';'artificial intelligence';'computer science';'dimensionality reduction';'embedding';'engineering';'isomap';'laplace operator';'linear map';'linguistics';'manifold (fluid mechanics)';'mathematical analysis';'mathematics';'mechanical engineering';'nonlinear dimensionality reduction';'philosophy'];'principal component analysis';'pure mathematics';['locality',Mathematics
W1820051232,Empirical study of particle swarm optimization,2003,'aerospace engineering';'benchmark (surveying)';'classical mechanics';'computer science';'convergence (economics)';'economic growth'];'economics';'engineering';'geodesy';'geography';'inertia';'local optimum';'mathematical optimization';'mathematics';'multi-swarm optimization';'physics';'range (aeronautics)';'swarm behaviour';['particle swarm optimization',Mathematics|Physics
W2020093054,A Hybridization Model for the Plasmon Response of Complex Nanostructures,2003,'concentric';'geometry';'materials science';'mathematics'];'nanoparticle';'nanostructure';'nanotechnology';'optoelectronics';'physics';'plasmon';'surface plasmon resonance';'surface plasmon';['nanoshell',Mathematics|Physics
W2148501506,"Income Inequality in the United States, 1913-1998",2003,'economic inequality';'economics';'mathematical analysis'];'mathematics';['inequality',Mathematics
W2154455818,Learning with Local and Global Consistency,2003,'artificial intelligence';'artificial neural network';'biology';'computer science';'consistency (knowledge bases)';'data point';'epistemology';'evolutionary biology'];'function (biology)';'inference';'labeled data';'machine learning';'mathematics';'pattern recognition (psychology)';'philosophy';'simple (philosophy)';'supervised learning';'unsupervised learning';['semi-supervised learning',Mathematics
W1972190631,Implications of rational inattention,2003,'channel (broadcasting)';'computer science';'control (management)';'econometrics';'economics';'geometry';'management';'mathematical economics';'mathematics';'microeconomics';'programming language'];'rational expectations';'signal (programming language)';'telecommunications';['constraint (computer-aided design)',Mathematics
W2213594914,Predictive control with constraints,2003,'agronomy';'algorithm'];'artificial intelligence';'biology';'boundary (topology)';'computer science';'control (management)';'control engineering';'controller (irrigation)';'drilling';'engineering';'mathematical analysis';'mathematics';'mechanical engineering';'model predictive control';'observer (physics)';'oil drilling';'output feedback';'pedagogy';'physics';'psychology';'quantum mechanics';'state (computer science)';'tracking (education)';['control theory (sociology)',Mathematics|Physics
W2007826806,Starting at the Beginning: An Introduction to Coefficient Alpha and Internal Consistency,2003,"'cartography';'clinical psychology';'computer science';'consistency (knowledge bases)';'discrete mathematics';'geography';'internal consistency';'interpretation (philosophy)';'mathematics';'physics';'power (physics)';'programming language'];'psychology';'psychometrics';'quantum mechanics';'reliability (semiconductor)';'scale (ratio)';'social psychology';'statistics';[""cronbach's alpha""",Mathematics|Physics
W2083878136,A Comparison of Bayesian Methods for Haplotype Reconstruction from Population Genotype Data,2003,'artificial intelligence';'biochemistry';'biology';'chemistry';'chromatography';'computational science';'computer science';'contrast (vision)';'data mining';'demography';'gene';'genotype';'haplotype estimation';'haplotype';'machine learning';'mathematics';'population';'prior probability';'programming language'];'r package';'sample (material)';'sample size determination';'sociology';'software';'statistics';['bayesian probability',Mathematics
W1984453610,How to correct susceptibility distortions in spin-echo echo-planar images: application to diffusion tensor imaging,2003,'algorithm';'computer graphics (images)';'computer network';'computer science';'computer vision';'diffusion';'displacement (psychology)';'echo (communications protocol)';'echo-planar imaging';'geometry';'magnetic resonance imaging';'mathematics';'medicine';'nuclear magnetic resonance';'physics';'planar';'psychology';'psychotherapist';'radiology'];'spin echo';'tensor (intrinsic definition)';'thermodynamics';'tree traversal';['diffusion mri',Mathematics|Physics
